Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
013870,KOSPI,지엠비코리아,자동차 신품 부품 제조업,"VS, TIB, CVJoint 등",2012-11-20,12월,"정세영, 변종문",http://www.gmb.co.kr,경상남도
071320,KOSPI,지역난방공사,"증기, 냉·온수 및 공기조절 공급업","집단에너지공급 및 전기,증기 생산,판매",2010-01-29,12월,황창화,http://www.kdhc.co.kr,경기도
135160,KONEX,지오씨,절연선 및 케이블 제조업,옥내외용케이블,2015-12-28,12월,박인철,http://www.glights.com,광주광역시
111820,KOSDAQ,지와이커머스,기타 정보 서비스업,"B2B 전자결제, B2B 공동구매",2010-06-18,12월,이흥재,http://www.mp1.co.kr,서울특별시
010580,KOSPI,지코,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1994-12-27,12월,김형철,http://www.jico21.com,충청남도
035000,KOSPI,지투알,회사 본부 및 경영 컨설팅 서비스업,지주회사,1999-08-11,12월,정성수,http://www.lgad.co.kr,서울특별시
115450,KOSDAQ,지트리비앤티,기타 전문 도매업,"임베디드 GUI 미들웨어 FXUI-2D, FXUI-3D",2010-03-26,12월,양원석,,경기도
219750,KOSDAQ,지티지웰니스,의료용 기기 제조업,의료기기 및 미용기기,2018-09-21,12월,한윤석,http://www.gtgwellness.co.kr,경기도
088790,KOSPI,진도,기타 전문 도매업,"모피제품 제조,가공",2006-03-28,12월,임영준,http://www.jindofand.co.kr,서울특별시
018120,KOSDAQ,진로발효,알코올음료 제조업,주정,1993-12-29,12월,김종식,http://www.jrdcl.com,경기도
109820,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업,"B형간염치료제 내성진단,C형간염바이러스 유전형진단, 자궁경부암유발바이러스 유전형진단",2009-11-06,12월,김수옥,http://www.genematrix.net,경기도
086060,KOSDAQ,진바이오텍,동물용 사료 및 조제식품 제조업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",2006-04-28,12월,이찬호,http://www.genebiotech.co.kr,충청남도
036890,KOSDAQ,진성티이씨,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰,2000-07-20,12월,"윤성수, 윤준수(공동대표이사)",http://www.jinsungtec.com,경기도
003780,KOSPI,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",1973-06-26,12월,김상용,http://www.cyc1963.com,경상남도
007370,KOSDAQ,진양제약,의약품 제조업,"소부날, 옥티란",2000-07-27,12월,최재준,http://www.jinyangpharm.co.kr,서울특별시
010640,KOSPI,진양폴리,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",1989-09-30,12월,"김상용,조영태(각자대표이사)",http://www.chinyangpoly.kr,경기도
100250,KOSPI,진양홀딩스,플라스틱제품 제조업,"투자,경영컨설팅",2008-02-15,12월,"양준영,임규호(각자대표)",http://cyholdings.kr,부산광역시
051630,KOSPI,진양화학,플라스틱제품 제조업,"레쟈,바닥재 제조",2001-01-29,12월,김상용,http://www.chinyang.co.kr,울산광역시
272450,KOSPI,진에어,항공 여객 운송업,"여객, 화물 등 항공운송",2017-12-08,12월,최정호,http://www.jinair.com,서울특별시
011000,KOSPI,진원생명과학,의약품 제조업,"의류용심지(인터론),가공직물(패브론) 제조,도소매",1987-11-16,12월,박영근,http://www.genels.com,서울특별시
250030,KONEX,진코스텍,기타 화학제품 제조업,"마스크팩 ODM/OEM, 하이드로겔 마스크팩",2019-11-29,12월,김임준,http://www.jincostech.com,경기도
002780,KOSPI,진흥기업,토목 건설업,"아파트건설,토목공사,건축공사,국내도급공사",1977-06-25,12월,"노재봉, 이주익",http://www.chinhung.co.kr,인천광역시
002787,KOSPI,진흥기업2우B,,,,,,,
002785,KOSPI,진흥기업우B,,,,,,,
233990,KONEX,질경이,기타 화학제품 제조업,여성청결제 및 질염치료제 개발,2015-12-29,12월,최원석,http://www.jilgyungyi.com,서울특별시
085660,KOSDAQ,차바이오텍,기초 의약물질 및 생물학적 제제 제조업,"세포치료제 개발, 제대혈 보관 등",2005-12-27,12월,오상훈 (단독대표),http://www.chabio.com,서울특별시
009310,KOSPI,참엔지니어링,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매),1987-11-12,12월,김규동,http://www.charmeng.com,경기도
094850,KOSDAQ,참좋은여행,여행사 및 기타 여행보조 서비스업,여행업,2007-04-30,12월,이상호,http://verygoodtourcompany.com,서울특별시
004650,KOSDAQ,창해에탄올,알코올음료 제조업,"주정(발효주정, 정제주정) 등",2014-07-30,12월,"임성우, 이연희",http://www.chethanol.com,전라북도
311690,KOSDAQ,천랩,자연과학 및 공학 연구개발업,"생명정보 플랫폼, 마이크로바이옴 분석 서비스",2019-12-26,12월,천종식,http://www.chunlab.com,서울특별시
278280,KOSDAQ,천보,기초 화학물질 제조업,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재",2019-02-11,12월,이상율,http://www.chunbochem.com/,충청북도
000650,KOSPI,천일고속,육상 여객 운송업,"고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대",1977-06-23,12월,박도현,http://www.chunilexpress.com,부산광역시
140290,KONEX,청광건설,토목 건설업,"관도급, BTL, 자체사업",2013-12-20,12월,허숭,http://www.chungkwang.co.kr,서울특별시
096240,KOSDAQ,청담러닝,일반 교습 학원,청담어학원,2008-06-27,12월,이동훈,http://www.chungdahm.com,서울특별시
013720,KOSDAQ,청보산업,자동차 신품 부품 제조업,엔진부품,1993-12-29,12월,이호준,http://www.cheongbo.co.kr,인천광역시
066360,KOSDAQ,체리부로,"도축, 육류 가공 및 저장 처리업","육계, 사료",2017-12-04,12월,김인식,http://www.cherrybro.com,충청북도
0663621A,KOSDAQ,체리부로 1WR,,,,,,,
033250,KOSPI,체시스,자동차 신품 부품 제조업,"자동차부품,뒷차축 제조",1999-08-11,06월,"이명곤, 김성광(각자대표이사)",http://www.chasys.com,경상북도
047820,KOSDAQ,초록뱀,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작 및 공급,2002-12-24,12월,"김상헌,최진욱 (각자대표이사)",http://www.chorokbaem.com,서울특별시
094360,KOSDAQ,칩스앤미디어,소프트웨어 개발 및 공급업,비디오 IP,2015-08-05,12월,김상현,http://www.chipsnmedia.com,서울특별시
016920,KOSDAQ,카스,기계장비 및 관련 물품 도매업,"전자저울,로드셀",1990-01-04,12월,김태인,http://www.cas.co.kr,경기도
284620,KOSDAQ,카이노스메드,자연과학 및 공학 연구개발업,기업인수합병,2018-06-08,12월,이기섭,,경기도
035720,KOSPI,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고),2017-07-10,12월,"여민수, 조수용",http://www.kakaocorp.com,제주특별자치도
293490,KOSDAQ,카카오게임즈,소프트웨어 개발 및 공급업,"모바일, PC게임 퍼블리싱",2020-09-10,12월,"남궁훈, 조계현",http://kakaogames.com,경기도
042000,KOSDAQ,카페24,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","쇼핑몰솔루션, 광고솔루션, 호스팅솔루션",2018-02-08,12월,이재석,http://www.cafe24.com,서울특별시
006380,KOSPI,카프로,기초 화학물질 제조업,"카프로락탐,유안비료 제조",1974-05-28,12월,권용대,http://www.hcccapro.co.kr,서울특별시
317530,KOSDAQ,캐리소프트,"영화, 비디오물, 방송프로그램 제작 및 배급업","영상 콘텐츠(30.05%), 공연(29.76%), 키즈카페(17.38%), 커머스(12.77%), 라이선스 및 기타(10.04%)",2019-10-29,12월,박창신,http://www.carriesoft.com,서울특별시
071850,KOSDAQ,캐스텍코리아,자동차 신품 부품 제조업,자동차용 터보차저 부품,2014-05-27,12월,윤상원,http://www.castec.co.kr,부산광역시
180400,KOSDAQ,캔서롭,기타 과학기술 서비스업,BAC DNA CHIP,2015-11-20,12월,"이왕준, 황도순 (각자대표)",http://www.cancerrop.com,서울특별시
050110,KOSDAQ,캠시스,전자부품 제조업,"IN-LINE SYSTEM,CSP HANDLER,TRIM/FORM SYSTEM",2001-05-17,12월,박영태 (단일대표),http://www.cammsys.net,인천광역시
05011217,KOSDAQ,캠시스 7WR,,,,,,,
109070,KOSPI,컨버즈,"골판지, 종이 상자 및 종이용기 제조업","크라프트지,박엽지",2009-03-17,12월,곽종윤,http://www.k-paper.kr,충청남도
900310,KOSDAQ,컬러레이,기타 금융업,화장품용 진주광택안료,2017-08-10,12월,줘중비아오,http://www.coloray.co.kr,홍콩
078340,KOSDAQ,컴투스,소프트웨어 개발 및 공급업,모바일게임,2007-07-06,12월,송병준,http://www.com2us.com,서울특별시
307930,KOSDAQ,컴퍼니케이,기타 금융업,중소 벤처기업 투자,2019-05-23,12월,김학범,http://www.kpartners.co.kr,서울특별시
263700,KOSDAQ,케어랩스,소프트웨어 개발 및 공급업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션",2018-03-28,12월,박경득,http://carelabs.co.kr,서울특별시
327970,KONEX,케어룸의료산업,의료용 기기 제조업,"의료용침대, 모션베드, 기타 의료기기 등",2019-08-05,12월,곽진태,http://ynbed.co.kr,경상북도
214370,KOSDAQ,케어젠,기초 의약물질 및 생물학적 제제 제조업,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",2015-11-17,12월,정용지,http://caregen.co.kr,경기도
221980,KOSDAQ,케이디켐,기타 화학제품 제조업,PVC 안정제,2015-11-19,12월,민남규,http://www.kdchem.kr,충청북도
043290,KOSDAQ,케이맥,특수 목적용 기계 제조업,"FPD, 반도체 공정용 검사장비 및 바이오/의료진단기기, Lab용 분석기기",2011-10-25,12월,이재원,,대전광역시
317030,KOSDAQ,케이비17호스팩,금융 지원 서비스업,금융사업지원서비스,2019-03-27,12월,김정효,,서울특별시
001620,KOSPI,케이비아이동국실업,자동차 신품 부품 제조업,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대",1990-09-15,12월,김진산,http://www.dongkook-ind.co.kr,서울특별시
323940,KOSDAQ,케이비제18호스팩,금융 지원 서비스업,금융지원서비스,2019-06-24,12월,최웅,,서울특별시
330990,KOSDAQ,케이비제19호스팩,금융 지원 서비스업,금융지원서비스,2019-09-30,12월,조형인,,서울특별시
342550,KOSDAQ,케이비제20호스팩,금융 지원 서비스업,금융지원서비스,2020-01-30,12월,황정현,,서울특별시
192250,KOSDAQ,케이사인,소프트웨어 개발 및 공급업,,2014-04-28,12월,최승락,,서울특별시
029460,KOSPI,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,1997-11-25,12월,"고석태, 양호근",http://www.kct.co.kr,경기도
344820,KOSPI,케이씨씨글라스,유리 및 유리제품 제조업,판유리 등,2020-01-21,12월,김내환,http://www.kccglass.co.kr,서울특별시
115500,KOSDAQ,케이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터시스템 통합 구축 및 철도 도로 교통인프라,2010-04-14,12월,이호성,,경상북도
281820,KOSPI,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",2017-12-05,12월,"최동규, 임관택 (각자 대표이사)",http://www.kctech.co.kr,경기도
089150,KOSDAQ,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기",2006-12-13,12월,이규현,http://www.kctinc.co.kr,경기도
025880,KOSDAQ,케이씨피드,동물용 사료 및 조제식품 제조업,사료,1995-07-07,12월,"정한식, 김희철(각자 대표이사)",http://www.kcfeed.co.kr,경상북도
093320,KOSDAQ,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,2011-02-08,12월,김지욱,http://www.kinx.net,서울특별시
073010,KOSDAQ,케이에스피,일반 목적용 기계 제조업,"선박용엔진밸브,형단조품",2004-12-17,12월,이범호,http://www.kspvalve.com,부산광역시
105330,KOSDAQ,케이엔더블유,전자부품 제조업,"Blanket, DOF, 보호필름",2009-09-29,12월,오원석,http://www.knwkorea.com,경기도
272110,KOSDAQ,케이엔제이,특수 목적용 기계 제조업,"Edge Grinder, CVD-SiC Ring",2019-10-25,12월,심호섭,http://www.knj.kr,충청남도
039420,KOSDAQ,케이엘넷,전기 통신업,EC/EDI,2002-03-12,12월,"강범구, 정지원 (각자 대표이사)",http://www.klnet.co.kr,서울특별시
083550,KOSDAQ,케이엠,기타 섬유제품 제조업,클린룸용Wiper,2005-12-20,12월,신병순,http://kmbiz.com,강원도
032500,KOSDAQ,케이엠더블유,통신 및 방송 장비 제조업,RF 부품 및 중계기,2000-03-21,12월,김덕용,http://www.kmwinc.com,경기도
225430,KOSDAQ,케이엠제약,기타 화학제품 제조업,금융지원 서비스,2015-10-08,12월,강일모,,경기도
145270,KOSPI,케이탑리츠,부동산 임대 및 공급업,부동산 임대,2012-01-31,12월,이명식,http://www.ktopreits.co.kr,서울특별시
064820,KOSDAQ,케이프,선박 및 보트 건조업,선박엔진용실린더라이너,2007-05-29,12월,정 형 석,http://www.cape.co.kr,경상남도
347140,KOSDAQ,케이프이에스제4호,기타 금융업,기타금융지원서비스업,2020-03-24,12월,윤종연,,서울특별시
256940,KOSDAQ,케이피에스,특수 목적용 기계 제조업,OLED 마스크 인장기,2017-09-06,12월,김하용,http://www.kpscorp.co.kr,경기도
024880,KOSDAQ,케이피에프,기타 금속 가공제품 제조업,볼트류,1994-12-29,12월,"송무현, 김형노",http://www.kpf.co.kr,경기도
042040,KOSDAQ,케이피엠테크,기타 화학제품 제조업,"표면처리약품, 전자동 도금설비",2003-01-07,12월,김지훈,http://www.kpmtech.co.kr,경기도
04204217,KOSDAQ,케이피엠테크 5WR,,,,,,,
054410,KOSDAQ,케이피티유,기타 금속 가공제품 제조업,"Vacuum Treatment, Plasma Surface Treatment",2002-04-25,12월,박준영,http://www.kpt4u.com,경기도
274090,KOSDAQ,켄코아에어로스페이스,"항공기,우주선 및 부품 제조업",항공가공품 및 조립품,2020-03-03,12월,케네스민규리,http://www.kencoa.com,경상남도
217600,KOSDAQ,켐온,자연과학 및 공학 연구개발업,비임상연구시험대행,2015-06-26,12월,송시환,http://www.chemon.co.kr,경기도
089010,KOSDAQ,켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC",2007-01-17,12월,김 보 균,http://www.chemtronics.co.kr,세종특별자치시
220260,KOSDAQ,켐트로스,기타 화학제품 제조업,기타 화학제품 제조업,2015-07-27,12월,이동훈,http://chemtros.com,경기도
052400,KOSDAQ,코나아이,소프트웨어 개발 및 공급업,"전자화폐, 단말기, 수집/정산시스템",2001-10-18,12월,조정일,http://www.konai.co.kr,서울특별시
033110,KOSDAQ,코너스톤네트웍스,종합 소매업,전자계측기,1997-08-18,12월,"박용후, 서진석 (각자 대표이사)",http://www.ed.co.kr,경기도
094860,KOSDAQ,코닉글로리,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션,2007-04-16,12월,리지앙(Li Jiang),http://www.kornicglory.co.kr,서울특별시
046070,KOSDAQ,코다코,자동차 신품 부품 제조업,"Oil Pump, Throttle Body",2000-12-26,12월,"인귀승, 조만영(각자 대표이사)",http://www.kodaco.co.kr,충청남도
047770,KOSDAQ,코데즈컴바인,봉제의복 제조업,패션의류,2001-09-18,12월,박영환,http://www.codes-combine.co.kr,서울특별시
078940,KOSDAQ,코드네이처,전기 및 통신 공사업,전기공사업,2004-08-27,12월,박상훈,http://codenature.com,서울특별시
080530,KOSDAQ,코디,기타 화학제품 제조업,"LCD 검사부품(프로브유니트), LED 검사부품(프로브카드)",2010-01-05,12월,김종원,http://www.kodi-s.com,경기도
224060,KOSDAQ,코디엠,특수 목적용 기계 제조업,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)",2015-12-29,12월,황정훈,http://www.kodi-m.com,충청남도
357120,KOSPI,코람코에너지리츠,부동산 임대 및 공급업,부동산 투자 및 관리,2020-08-31,11월,이성균,http://www.koramcoenergyplus.co.kr,서울특별시
078650,KOSDAQ,코렌,사진장비 및 광학기기 제조업,카메라폰용 렌즈,2010-10-22,12월,이재선,http://www.kolen.com,경기도
104540,KOSDAQ,코렌텍,의료용 기기 제조업,"인공고관절, 인공슬관절 등",2013-03-05,12월,"선두훈,선승훈,선경훈(각자 대표이사)",http://www.corentec.com,충청남도
027050,KOSDAQ,코리아나,기타 화학제품 제조업,화장품,1999-12-10,12월,유학수,http://www.coreana.co.kr,충청남도
290510,KOSDAQ,코리아센터,소프트웨어 개발 및 공급업,이커머스토탈솔루션,2019-11-29,12월,김기록,http://www.koreacenter.com,서울특별시
007815,KOSPI,코리아써우,,,,,,,
007810,KOSPI,코리아써키트,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",1985-09-09,12월,장세준,http://www.kcg.co.kr,경기도
00781K,KOSPI,코리아써키트2우B,,,,,,,
190650,KOSDAQ,코리아에셋투자증권,기타 금융업,"IB금융자문, 채권인수 및 매매, 투자중개, 펀드운용 등",2019-11-20,03월,"기동호, 김은섭",http://www.kasset.co.kr,서울특별시
101670,KOSDAQ,코리아에스이,"구조용 금속제품, 탱크 및 증기발생기 제조업","영구앵커,교량용케이블,타이케이블",2008-07-15,12월,남홍기,,경기도
123410,KOSDAQ,코리아에프티,자동차 신품 부품 제조업,"캐니스터,플라스틱필러넥,의장부품",2010-08-27,12월,"오원석, 김재산(각자 대표이사)",http://www.kftec.com,경기도
003690,KOSPI,코리안리,재 보험업,금융보험/부동산 임대,1969-12-22,12월,원종규,http://www.koreanre.co.kr,서울특별시
036690,KOSDAQ,코맥스,통신 및 방송 장비 제조업,"홈네트워크시스템,CCTV 방송설비",2000-01-18,12월,"변봉덕, 변우석(공동 대표이사)",http://www.commax.com,경기도
049430,KOSDAQ,코메론,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","줄자, 냉간압연",2001-01-16,12월,강동헌,http://www.komelon.co.kr,부산광역시
183300,KOSDAQ,코미코,특수 목적용 기계 제조업,반도체 부품 세정 및 코팅,2017-03-23,12월,최용하,http://www.komico.com,경기도
041960,KOSDAQ,코미팜,의약품 제조업,동물약품,2001-10-30,12월,"양용진, 문성철(각자 대표이사)",http://www.komipharm.com,경기도
089890,KOSDAQ,코세스,특수 목적용 기계 제조업,반도체SolderBall부착장비등,2006-11-08,12월,박명순,http://www.koses.co.kr,경기도
009730,KOSDAQ,코센,1차 철강 제조업,"스테인리스파이프, 선박용배관제작",1990-07-27,12월,김택환,http://www.kossen.co.kr,전라북도
189350,KONEX,코셋,통신 및 방송 장비 제조업,광통신용 증폭기,2013-12-24,12월,"오치형, 주관종",http://coset.com,광주광역시
082660,KOSDAQ,코스나인,통신 및 방송 장비 제조업,화장품,2005-10-05,12월,백광열,http://cosnine.com,경기도
192820,KOSPI,코스맥스,기타 화학제품 제조업,화장품,2014-04-07,12월,"최 경, 이병만",http://www.cosmax.com,경기도
044820,KOSPI,코스맥스비티아이,기타 금융업,"화장품,의약부외품 제조,도매",2006-11-13,12월,"이완경, 이병주",http://www.cosmax.com,경기도
222040,KOSDAQ,코스맥스엔비티,기타 식품 제조업,건강기능식품,2015-12-16,12월,윤원일,http://www.nutribiotech.co.kr,서울특별시
241710,KOSDAQ,코스메카코리아,기타 화학제품 제조업,"화장품 OEM, ODM",2016-10-28,12월,"조임래, 박은희 (공동대표)",http://www.cosmecca.com,충청북도
005070,KOSPI,코스모신소재,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,홍동환,http://www.cosmoamt.com,충청북도
005420,KOSPI,코스모화학,기타 화학제품 제조업,"이산화티타늄 및 부산물, 황산코발트 및 부산물",1987-07-23,12월,안성덕,http://www.cosmochem.co.kr,서울특별시
069110,KOSDAQ,코스온,기타 화학제품 제조업,화장품,2003-10-14,12월,이동건,http://coson.co.kr,서울특별시
071950,KOSPI,코아스,가구 제조업,"사무용가구,금속가구 도매,제조",2005-08-04,12월,노재근,http://www.ikoas.com,서울특별시
166480,KOSDAQ,코아스템,의약품 제조업,줄기세포 치료제,2015-06-26,12월,김경숙,http://www.corestem.com,경기도
045970,KOSDAQ,코아시아,반도체 제조업,LED패키지,2000-08-03,12월,"이희준,위종묵(각자 대표이사)",http://www.coasiacorp.co.kr,인천광역시
196450,KOSDAQ,코아시아옵틱스,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조,2014-06-02,12월,위종묵,http://diostech.co.kr,경기도
029960,KOSDAQ,코엔텍,폐기물 처리업,산업폐기물 소각/매립처리,2004-06-18,12월,이민석,http://www.koentec.co.kr,울산광역시
002020,KOSPI,코오롱,기타 금융업,지주회사,1975-06-23,12월,유석진,http://www.kolon.com,경기도
003070,KOSPI,코오롱글로벌,토목 건설업,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",1978-09-15,12월,윤창운,http://www.kolonglobal.com,경기도
003075,KOSPI,코오롱글로벌우,,,,,,,
144620,KOSPI,코오롱머티리얼,화학섬유 제조업,"합성섬유 제조/직물 도매,무역",2012-04-05,12월,대표이사 전무 김철수,http://www.kolonfm.com,경기도
102940,KOSDAQ,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업,"항균제, 수처리제, 원료의약 등",2009-04-07,12월,"이우석, 박문희",,서울특별시
002025,KOSPI,코오롱우,,,,,,,
120110,KOSPI,코오롱인더,화학섬유 제조업,"산업자재, 화학, 필름",2010-02-01,12월,장희구,,서울특별시
120115,KOSPI,코오롱인더우,,,,,,,
950160,KOSDAQ,코오롱티슈진,기초 의약물질 및 생물학적 제제 제조업,골관절염 치료제,2017-11-06,12월,"노문종, 한성수",http://tissuegene.com,미국
138490,KOSPI,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업,엔지니어링플라스틱,2011-06-15,12월,방민수,http://www.kolonplastics.com,경상북도
021240,KOSPI,코웨이,그외 기타 개인 서비스업,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",2001-08-07,12월,"이해선, 서장원",http://www.coway.co.kr,충청남도
033290,KOSDAQ,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","콘덴서,저항기",1997-10-13,12월,"최용석, 임종민",http://www.pilkor.co.kr,경기도
056360,KOSDAQ,코위버,통신 및 방송 장비 제조업,"가입가계 가입자계 광단국장치,SONs-51,OMS-155M,OCSU,E2 가입자 전송장비,SDS-2500 등",2001-12-04,12월,황인환,http://www.coweaver.co.kr,서울특별시
282880,KOSDAQ,코윈테크,특수 목적용 기계 제조업,"공정 자동화 설비 (2차전지, 석유화학, 반도체 및 디스플레이)",2019-08-05,12월,이재환,http://www.cowintech.com,충청남도
121850,KOSDAQ,코이즈,플라스틱제품 제조업,"보호필름, 도광판, 백코팅",2012-09-27,12월,조재형,http://www.koyj.co.kr,충청북도
015710,KOSDAQ,코콤,통신 및 방송 장비 제조업,비디오도어폰,1997-09-30,12월,고성욱,http://www.kocom.com,서울특별시
052330,KOSDAQ,코텍,영상 및 음향기기 제조업,"Touch Screen Monitor, 산업용 CRT Monitor",2001-07-10,12월,김영달,http://www.kortek.co.kr,인천광역시
322780,KOSDAQ,코퍼스코리아,"영화, 비디오물, 방송프로그램 제작 및 배급업",기타 금융서비스,2019-05-31,12월,오영섭,,서울특별시
126600,KOSDAQ,코프라,합성고무 및 플라스틱 물질 제조업,엔지니어링 플라스틱 칩,2010-11-12,12월,한상용,http://www.kopla.com,경기도
200130,KOSDAQ,콜마비앤에이치,기초 의약물질 및 생물학적 제제 제조업,건강기능식품,2014-07-23,12월,"정화영,윤여원 (공동 대표이사)",http://www.kolmarbnh.co.kr,대전광역시
031820,KOSPI,콤텍시스템,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",1997-02-12,12월,권창완 집행임원,http://www.comtec.co.kr,서울특별시
192400,KOSPI,쿠쿠홀딩스,기타 금융업,주방용 전기기기 제조업,2014-08-06,12월,구본학,http://www.cuckoo.co.kr,경상남도
284740,KOSPI,쿠쿠홈시스,개인 및 가정용품 임대업,"정수기, 공기청정기 등",2018-01-11,12월,구본학,"http://www,cuckoo.co.kr",경기도
317690,KOSDAQ,퀀타매트릭스,의료용 기기 제조업,신속항균제검사 장비 및 키트,2020-12-09,12월,권성훈,http://www.quantamatrix.com,서울특별시
060280,KOSDAQ,큐렉소,기타 상품 전문 소매업,"만화단행본, 정기간행물",2002-07-03,12월,이재준,http://www.curexo.com,서울특별시
015590,KOSPI,큐로,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",1989-05-27,12월,서상훈,http://www.curo.co.kr,울산광역시
040350,KOSDAQ,큐로컴,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",2002-01-10,12월,조중기,http://www.curocom.com,서울특별시
051780,KOSDAQ,큐로홀딩스,"영화, 비디오물, 방송프로그램 제작 및 배급업","DTIS, Probe Card, H.F PCB",2001-06-26,12월,조중기,http://www.curoholdings.com,서울특별시
115180,KOSDAQ,큐리언트,자연과학 및 공학 연구개발업,저분자 혁신신약,2016-02-29,12월,남기연,http://www.qurient.com,경기도
043090,KOSDAQ,큐브앤컴퍼니,기타 전문 도매업,"바이오리엑터(Bioreactor, 생물반응기)",2001-10-11,12월,정재헌,http://www.pharmswell.com,서울특별시
182360,KOSDAQ,큐브엔터,오디오물 출판 및 원판 녹음업,"음반음원, 콘서트, 아티스트매니지먼트",2013-11-21,12월,"강승곤, 안우형",http://www.cubeent.co.kr,서울특별시
066310,KOSDAQ,큐에스아이,반도체 제조업,레이저다이오드(LaserDiode),2006-11-24,12월,이청대,http://www.qsilaser.com,충청남도
136660,KONEX,큐엠씨,특수 목적용 기계 제조업,"반도체, LED, FPD 제조 및 검사 장비",2014-07-01,12월,유병소,http://www.iqmc.co.kr,경기도
016600,KOSDAQ,큐캐피탈,기타 금융업,벤처투자,1993-06-21,12월,황희연,http://www.qcapital.co.kr,서울특별시
264900,KOSPI,크라운제과,기타 식품 제조업,"비스킷, 스낵, 당과",2017-04-11,12월,윤석빈,http://www.crown.co.kr,서울특별시
26490K,KOSPI,크라운제과우,,,,,,,
005740,KOSPI,크라운해태홀딩스,기타 금융업,"비스켓,쵸코렛,사탕,웨이퍼 제조,도매",1976-06-30,12월,윤석빈,http://www.crown.co.kr,서울특별시
005745,KOSPI,크라운해태홀딩스우,,,,,,,
215570,KONEX,크로넥스,자연과학 및 공학 연구개발업,CRO 및 생물종(미니피그),2015-12-28,12월,손영준,http://www.cronex.co.kr,경기도
043590,KOSDAQ,크로바하이텍,반도체 제조업,"트랜스포머, 코일",2001-12-20,12월,안호철,http://www.cloverhitech.com,경기도
114120,KOSDAQ,크루셜텍,전자부품 제조업,"옵티컬트랙패드, LED플래시모듈, PL Lens",2010-07-21,12월,안건준,http://crucialtec.com,경기도
110790,KOSDAQ,크리스에프앤씨,봉제의복 제조업,골프웨어,2018-10-01,12월,우진석,http://www.creas.co.kr,서울특별시
900250,KOSDAQ,크리스탈신소재,기타 금융업,"합성운모 플레이크, 파우더, 테이프",2016-01-28,12월,다이중치우 (DAI ZHONG QIU),http://www.crystalnewmaterial.com,케이맨 제도
